EMC_ID,AC,LABEL_INT_EN,LABEL_INT_FR,LABEL_EXT_EN,LABEL_EXT_FR
21308,E.1.Ag12.G7,"Enrolment in ISCED 1, aged 12 years old ,Grade 7, initial education",NULL,NULL,NULL
21309,E.1.Ag13.G7,"Enrolment in ISCED 1, aged 13 years old ,Grade 7, initial education",NULL,NULL,NULL
21310,E.1.Ag14.G7,"Enrolment in ISCED 1, aged 14 years old ,Grade 7, initial education",NULL,NULL,NULL
21311,E.1.Ag15.G7,"Enrolment in ISCED 1, aged 15 years old ,Grade 7, initial education",NULL,NULL,NULL
21312,E.1.Ag16.G7,"Enrolment in ISCED 1, aged 16 years old ,Grade 7, initial education",NULL,NULL,NULL
21313,E.1.Ag17.G7,"Enrolment in ISCED 1, aged 17 years old ,Grade 7, initial education",NULL,NULL,NULL
21314,E.1.Ag18.G7,"Enrolment in ISCED 1, aged 18 years old ,Grade 7, initial education",NULL,NULL,NULL
21315,E.1.Ag19.G7,"Enrolment in ISCED 1, aged 19 years old ,Grade 7, initial education",NULL,NULL,NULL
21316,E.1.Ag20.G7,"Enrolment in ISCED 1, aged 20 years old ,Grade 7, initial education",NULL,NULL,NULL
21317,E.1.Ag21.G7,"Enrolment in ISCED 1, aged 21 years old ,Grade 7, initial education",NULL,NULL,NULL
21318,E.1.Ag22.G7,"Enrolment in ISCED 1, aged 22 years old ,Grade 7, initial education",NULL,NULL,NULL
21319,E.1.Ag23.G7,"Enrolment in ISCED 1, aged 23 years old ,Grade 7, initial education",NULL,NULL,NULL
21320,E.1.Ag24.G7,"Enrolment in ISCED 1, aged 24 years old ,Grade 7, initial education",NULL,NULL,NULL
21321,E.1.Ag25t99.G7,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 7, initial education",NULL,NULL,NULL
21322,E.1.Aguk.G7,"Enrolment in ISCED 1, Age not specified ,Grade 7, initial education",NULL,NULL,NULL
21323,E.1.G7,"Enrolment in ISCED 1 ,Grade 7, initial education",NULL,NULL,NULL
21324,E.1.Ag0t4.G7.F,"Enrolment in ISCED 1, aged 0 -4 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21325,E.1.Ag5.G7.F,"Enrolment in ISCED 1, aged 5 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21326,E.1.Ag6.G7.F,"Enrolment in ISCED 1, aged 6 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21327,E.1.Ag7.G7.F,"Enrolment in ISCED 1, aged 7 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21328,E.1.Ag8.G7.F,"Enrolment in ISCED 1, aged 8 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21329,E.1.Ag9.G7.F,"Enrolment in ISCED 1, aged 9 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21330,E.1.Ag10.G7.F,"Enrolment in ISCED 1, aged 10 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21331,E.1.Ag11.G7.F,"Enrolment in ISCED 1, aged 11 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21332,E.1.Ag12.G7.F,"Enrolment in ISCED 1, aged 12 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21333,E.1.Ag13.G7.F,"Enrolment in ISCED 1, aged 13 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21334,E.1.Ag14.G7.F,"Enrolment in ISCED 1, aged 14 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21335,E.1.Ag15.G7.F,"Enrolment in ISCED 1, aged 15 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21336,E.1.Ag16.G7.F,"Enrolment in ISCED 1, aged 16 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21337,E.1.Ag17.G7.F,"Enrolment in ISCED 1, aged 17 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21338,E.1.Ag18.G7.F,"Enrolment in ISCED 1, aged 18 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21339,E.1.Ag19.G7.F,"Enrolment in ISCED 1, aged 19 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21340,E.1.Ag20.G7.F,"Enrolment in ISCED 1, aged 20 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21341,E.1.Ag21.G7.F,"Enrolment in ISCED 1, aged 21 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21342,E.1.Ag22.G7.F,"Enrolment in ISCED 1, aged 22 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21343,E.1.Ag23.G7.F,"Enrolment in ISCED 1, aged 23 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21344,E.1.Ag24.G7.F,"Enrolment in ISCED 1, aged 24 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21345,E.1.Ag25t99.G7.F,"Enrolment in ISCED 1, aged 25-99 years old ,Grade 7, initial education, Female",NULL,NULL,NULL
21346,E.1.Aguk.G7.F,"Enrolment in ISCED 1, Age not specified ,Grade 7, initial education, Female",NULL,NULL,NULL
21347,E.1.G7.F,"Enrolment in ISCED 1 ,Grade 7, initial education, Female",NULL,NULL,NULL
21350,E.1.Ag0t4.Guk,"Enrolment in ISCED 1, aged 0 -4 years old, Grade Not specified, initial education",NULL,NULL,NULL
21351,E.1.Ag5.Guk,"Enrolment in ISCED 1, aged 5 years old, Grade Not specified, initial education",NULL,NULL,NULL
21352,E.1.Ag6.Guk,"Enrolment in ISCED 1, aged 6 years old, Grade Not specified, initial education",NULL,NULL,NULL
21353,E.1.Ag7.Guk,"Enrolment in ISCED 1, aged 7 years old, Grade Not specified, initial education",NULL,NULL,NULL
21354,E.1.Ag8.Guk,"Enrolment in ISCED 1, aged 8 years old, Grade Not specified, initial education",NULL,NULL,NULL
21355,E.1.Ag9.Guk,"Enrolment in ISCED 1, aged 9 years old, Grade Not specified, initial education",NULL,NULL,NULL
21356,E.1.Ag10.Guk,"Enrolment in ISCED 1, aged 10 years old, Grade Not specified, initial education",NULL,NULL,NULL
